booking_id;booking_date;customer_id;flight_id;booking_channel;fare_class;fare_family;ticket_price_usd;ancillary_revenue_usd;bags_count;seat_selection_flag;booking_status
BKG008212;2024-12-03;CUST0147;FLT00344;Travel Agency;Economy;Standard;$221,00;$0,00;0;0;No Show
BKG008213;2024-12-10;CUST0296;FLT00344;Web;Economy;Standard;$273,00;$18,00;1;0;Flown
BKG008214;2025-01-03;CUST0161;FLT00344;Travel Agency;Economy;Standard;$296,00;$48,00;2;1;Flown
BKG008215;2025-01-07;CUST0156;FLT00344;Travel Agency;Economy;Basic;$113,40;$0,00;0;0;Flown
BKG008216;2024-11-29;CUST0186;FLT00344;Web;Economy;Flex;$348,10;$12,00;0;0;Confirmed
BKG008217;2024-12-17;CUST0088;FLT00344;Web;Economy;Standard;$249,00;$30,00;1;1;Changed
BKG008218;2024-11-29;CUST0175;FLT00344;Corporate Desk;Economy;Standard;$278,00;$48,00;2;1;Flown
BKG008219;2024-12-27;CUST0149;FLT00344;Travel Agency;Economy;Flex;$202,96;$0,00;0;1;Flown
BKG008220;2024-12-09;CUST0030;FLT00344;Travel Agency;Premium Economy;Standard;$459,00;$18,00;1;1;Flown
BKG008221;2024-11-24;CUST0008;FLT00344;Mobile App;Economy;Basic;$144,90;$0,00;0;1;Flown
BKG008222;2024-12-12;CUST0264;FLT00344;Travel Agency;Economy;Standard;$143,00;$30,00;1;0;Flown
BKG008223;2025-01-11;CUST0120;FLT00344;Web;Business;Basic;$747,36;$18,00;1;1;Flown
BKG008224;2024-12-15;CUST0033;FLT00344;Mobile App;Economy;Basic;$189,90;$18,00;1;1;Flown
BKG008225;2024-12-05;CUST0042;FLT00344;Mobile App;Economy;Standard;$184,00;$36,00;2;0;Flown
BKG008226;2024-12-14;CUST0226;FLT00345;Mobile App;Economy;Standard;$336,00;$12,00;0;0;Confirmed
BKG008227;2024-12-09;CUST0189;FLT00345;Mobile App;Business;Basic;$390,96;$0,00;0;0;Flown
BKG008228;2024-12-05;CUST0121;FLT00345;Corporate Desk;Economy;Basic;$303,30;$30,00;1;1;Flown
BKG008229;2025-01-20;CUST0002;FLT00345;Corporate Desk;Economy;Basic;$297,00;$36,00;2;1;Flown
BKG008230;2024-12-29;CUST0149;FLT00345;Mobile App;Business;Standard;$638,40;$18,00;1;1;Confirmed
BKG008231;2024-11-24;CUST0036;FLT00345;Travel Agency;Economy;Standard;$164,00;$36,00;2;1;Confirmed
BKG008232;2025-01-15;CUST0011;FLT00345;Web;Economy;Standard;$273,00;$18,00;1;0;Flown
BKG008233;2024-12-11;CUST0145;FLT00345;Corporate Desk;Economy;Basic;$215,10;$18,00;1;1;Flown
BKG008234;2024-11-30;CUST0289;FLT00345;Mobile App;Economy;Flex;$279,66;$12,00;0;1;Flown
BKG008235;2024-11-29;CUST0151;FLT00345;Corporate Desk;Economy;Standard;$336,00;$36,00;2;1;Flown
BKG008236;2025-01-03;CUST0218;FLT00345;Web;Economy;Basic;$245,70;$0,00;0;0;Flown
BKG008237;2024-11-29;CUST0133;FLT00345;Corporate Desk;Business;Basic;$596,16;$0,00;0;1;Flown
BKG008238;2024-11-23;CUST0196;FLT00345;Corporate Desk;Economy;Basic;$208,80;$0,00;0;0;Flown
BKG008239;2024-12-15;CUST0023;FLT00345;Web;Economy;Basic;$304,20;$18,00;1;1;Flown
BKG008240;2025-01-18;CUST0219;FLT00345;Mobile App;Economy;Standard;$310,00;$18,00;1;1;Changed
BKG008241;2024-12-24;CUST0051;FLT00345;Corporate Desk;Economy;Standard;$210,00;$30,00;1;1;Confirmed
BKG008242;2024-12-03;CUST0248;FLT00345;Corporate Desk;Premium Economy;Basic;$438,75;$18,00;1;1;Flown
BKG008243;2024-12-12;CUST0040;FLT00345;Travel Agency;Economy;Standard;$249,00;$30,00;1;1;Flown
BKG008244;2024-12-22;CUST0001;FLT00345;Mobile App;Economy;Flex;$315,06;$18,00;1;0;Flown
BKG008245;2025-01-07;CUST0101;FLT00345;Corporate Desk;Business;Standard;$448,80;$0,00;0;1;No Show
BKG008246;2024-11-23;CUST0205;FLT00345;Corporate Desk;Economy;Standard;$232,00;$48,00;2;1;Flown
BKG008247;2024-12-02;CUST0282;FLT00345;Web;Economy;Basic;$146,70;$30,00;1;0;Flown
BKG008248;2024-11-24;CUST0119;FLT00345;Corporate Desk;Economy;Standard;$202,00;$18,00;1;0;Flown
BKG008249;2025-01-14;CUST0184;FLT00345;Web;Economy;Standard;$342,00;$18,00;1;1;Flown
BKG008250;2024-12-15;CUST0179;FLT00345;Web;Premium Economy;Basic;$423,90;$18,00;1;0;Flown
BKG008251;2025-01-12;CUST0274;FLT00346;Web;Economy;Flex;$274,94;$36,00;2;1;Flown
BKG008252;2024-12-08;CUST0097;FLT00346;Web;Economy;Flex;$312,70;$18,00;1;1;Flown
BKG008253;2025-01-05;CUST0101;FLT00346;Travel Agency;Premium Economy;Basic;$463,05;$18,00;1;1;Flown
BKG008254;2025-01-07;CUST0251;FLT00346;Travel Agency;Economy;Basic;$306,90;$48,00;2;1;Flown
BKG008255;2024-12-14;CUST0210;FLT00346;Corporate Desk;Business;Basic;$434,16;$36,00;2;0;Flown
BKG008256;2025-01-19;CUST0121;FLT00346;Web;Economy;Flex;$322,14;$0,00;0;1;Flown
BKG008257;2024-11-28;CUST0298;FLT00346;Corporate Desk;Economy;Basic;$261,90;$0,00;0;1;Confirmed
BKG008258;2024-12-27;CUST0023;FLT00346;Corporate Desk;Economy;Standard;$259,00;$48,00;2;0;Flown
BKG008259;2025-01-21;CUST0022;FLT00346;Web;Economy;Flex;$171,10;$36,00;2;0;Flown
BKG008260;2024-12-03;CUST0100;FLT00346;Corporate Desk;Economy;Basic;$167,40;$30,00;1;0;Flown
BKG008261;2024-12-10;CUST0088;FLT00346;Corporate Desk;Economy;Standard;$278,00;$36,00;2;1;Flown
BKG008262;2025-01-03;CUST0041;FLT00346;Travel Agency;Economy;Flex;$153,40;$18,00;1;0;Flown
BKG008263;2025-01-02;CUST0159;FLT00346;Corporate Desk;Economy;Standard;$333,00;$30,00;1;0;Flown
BKG008264;2024-11-25;CUST0271;FLT00346;Web;Economy;Basic;$117,90;$12,00;0;1;Confirmed
BKG008265;2024-12-19;CUST0254;FLT00346;Travel Agency;Economy;Standard;$194,00;$0,00;0;0;Flown
BKG008266;2024-11-26;CUST0104;FLT00346;Mobile App;Economy;Flex;$254,88;$30,00;1;1;Flown
BKG008267;2025-01-17;CUST0021;FLT00346;Travel Agency;Economy;Standard;$124,00;$0,00;0;1;Flown
BKG008268;2025-01-17;CUST0004;FLT00346;Travel Agency;Premium Economy;Basic;$248,40;$0,00;0;0;Flown
BKG008269;2024-11-29;CUST0200;FLT00346;Corporate Desk;Economy;Basic;$154,80;$30,00;1;1;Flown
BKG008270;2025-01-07;CUST0127;FLT00346;Mobile App;Economy;Basic;$184,50;$0,00;0;1;Confirmed
BKG008271;2025-01-16;CUST0280;FLT00346;Web;Economy;Standard;$336,00;$48,00;2;1;Flown
BKG008272;2024-12-09;CUST0039;FLT00346;Mobile App;Economy;Standard;$223,00;$18,00;1;1;Flown
BKG008273;2025-01-12;CUST0249;FLT00346;Corporate Desk;Economy;Standard;$240,00;$18,00;1;1;Flown
BKG008274;2025-01-03;CUST0060;FLT00346;Corporate Desk;Economy;Basic;$309,60;$18,00;1;0;Flown
BKG008275;2025-01-21;CUST0115;FLT00346;Web;Premium Economy;Standard;$345,00;$36,00;2;0;Flown
BKG008276;2025-01-14;CUST0156;FLT00347;Web;Business;Standard;$592,80;$18,00;1;0;Flown
BKG008277;2024-12-01;CUST0143;FLT00347;Corporate Desk;Business;Standard;$753,60;$0,00;0;1;Flown
BKG008278;2024-12-03;CUST0153;FLT00347;Web;Business;Standard;$828,00;$18,00;1;0;Flown
BKG008279;2025-01-01;CUST0181;FLT00347;Travel Agency;Economy;Basic;$193,50;$30,00;1;0;Flown
BKG008280;2025-01-07;CUST0149;FLT00347;Travel Agency;Premium Economy;Basic;$249,75;$18,00;1;1;Flown
BKG008281;2024-12-04;CUST0205;FLT00347;Web;Economy;Standard;$182,00;$12,00;0;0;Flown
BKG008282;2024-11-30;CUST0011;FLT00347;Web;Premium Economy;Standard;$492,00;$0,00;0;0;Confirmed
BKG008283;2024-12-21;CUST0266;FLT00347;Mobile App;Economy;Basic;$144,90;$48,00;2;0;Flown
BKG008284;2025-01-16;CUST0050;FLT00347;Corporate Desk;Business;Basic;$617,76;$0,00;0;1;Flown
BKG008285;2024-11-29;CUST0117;FLT00347;Corporate Desk;Economy;Standard;$244,00;$0,00;0;0;Flown
BKG008286;2024-12-05;CUST0059;FLT00347;Corporate Desk;Economy;Standard;$171,00;$30,00;1;1;Flown
BKG008287;2024-12-28;CUST0155;FLT00347;Web;Economy;Standard;$232,00;$18,00;1;0;Flown
BKG008288;2024-12-17;CUST0093;FLT00347;Travel Agency;Premium Economy;Standard;$501,00;$18,00;1;1;Confirmed
BKG008289;2024-12-25;CUST0113;FLT00347;Travel Agency;Economy;Standard;$274,00;$18,00;1;1;Flown
BKG008290;2024-12-27;CUST0083;FLT00347;Corporate Desk;Business;Basic;$658,80;$0,00;0;1;Confirmed
BKG008291;2024-12-11;CUST0096;FLT00347;Web;Business;Standard;$544,80;$0,00;0;1;Confirmed
BKG008292;2024-11-24;CUST0271;FLT00347;Travel Agency;Business;Basic;$447,12;$18,00;1;0;Flown
BKG008293;2024-12-20;CUST0292;FLT00347;Web;Economy;Standard;$174,00;$0,00;0;0;Flown
BKG008294;2025-01-09;CUST0176;FLT00347;Travel Agency;Premium Economy;Flex;$554,01;$18,00;1;1;Flown
BKG008295;2024-12-19;CUST0012;FLT00347;Travel Agency;Economy;Basic;$323,10;$48,00;2;1;Confirmed
BKG008296;2024-11-29;CUST0234;FLT00347;Web;Economy;Standard;$358,00;$30,00;1;0;Flown
BKG008297;2025-01-05;CUST0110;FLT00347;Corporate Desk;Economy;Standard;$285,00;$48,00;2;0;Flown
BKG008298;2024-12-09;CUST0179;FLT00347;Travel Agency;Economy;Basic;$304,20;$48,00;2;0;Flown
BKG008299;2025-01-20;CUST0205;FLT00347;Corporate Desk;Business;Basic;$259,20;$0,00;0;1;Confirmed
BKG008300;2025-01-04;CUST0289;FLT00347;Corporate Desk;Economy;Flex;$165,20;$48,00;2;1;Confirmed
BKG008301;2025-01-13;CUST0277;FLT00348;Web;Economy;Flex;$631,30;$36,00;2;1;Flown
BKG008302;2025-01-12;CUST0094;FLT00348;Travel Agency;Business;Basic;$1 807,92;$18,00;1;0;Flown
BKG008303;2024-12-24;CUST0235;FLT00348;Mobile App;Economy;Standard;$981,00;$18,00;1;0;Flown
BKG008304;2024-12-08;CUST0261;FLT00348;Mobile App;Premium Economy;Flex;$1 417,77;$18,00;1;0;Flown
BKG008305;2024-12-30;CUST0167;FLT00348;Web;Economy;Standard;$568,00;$18,00;1;0;Confirmed
BKG008306;2025-01-07;CUST0261;FLT00348;Mobile App;Business;Basic;$1 062,72;$0,00;0;0;Changed
BKG008307;2024-11-24;CUST0214;FLT00348;Web;Premium Economy;Standard;$1 450,50;$0,00;0;1;Flown
BKG008308;2025-01-17;CUST0256;FLT00348;Web;Economy;Flex;$689,12;$18,00;1;1;Flown
BKG008309;2024-12-17;CUST0112;FLT00348;Web;Economy;Basic;$661,50;$0,00;0;0;Flown
BKG008310;2025-01-06;CUST0093;FLT00348;Corporate Desk;Economy;Basic;$606,60;$36,00;2;1;Flown
BKG008311;2024-12-08;CUST0202;FLT00348;Mobile App;Economy;Standard;$809,00;$0,00;0;1;Flown
BKG008312;2024-12-15;CUST0252;FLT00348;Web;Economy;Basic;$891,00;$18,00;1;1;Flown
BKG008313;2024-12-15;CUST0072;FLT00348;Web;Economy;Basic;$566,10;$18,00;1;1;Flown
BKG008314;2025-01-09;CUST0230;FLT00348;Corporate Desk;Business;Basic;$1 375,92;$18,00;1;0;Flown
BKG008315;2025-01-13;CUST0187;FLT00348;Corporate Desk;Economy;Basic;$582,30;$0,00;0;0;Confirmed
BKG008316;2024-12-16;CUST0118;FLT00348;Mobile App;Economy;Basic;$690,30;$0,00;0;0;Flown
BKG008317;2024-12-28;CUST0290;FLT00348;Mobile App;Business;Flex;$3 061,39;$18,00;1;1;Flown
BKG008318;2024-12-01;CUST0273;FLT00348;Mobile App;Business;Standard;$1 476,00;$36,00;2;0;No Show
BKG008319;2024-12-09;CUST0038;FLT00348;Web;Economy;Basic;$684,00;$18,00;1;0;Flown
BKG008320;2024-12-07;CUST0246;FLT00348;Corporate Desk;Economy;Basic;$736,20;$18,00;1;0;Flown
BKG008321;2025-01-09;CUST0221;FLT00348;Mobile App;Economy;Basic;$443,70;$18,00;1;1;Flown
BKG008322;2025-01-17;CUST0023;FLT00348;Mobile App;Economy;Basic;$984,60;$18,00;1;0;Confirmed
BKG008323;2024-11-24;CUST0122;FLT00348;Travel Agency;Economy;Flex;$895,62;$18,00;1;0;Confirmed
BKG008324;2024-12-01;CUST0094;FLT00348;Mobile App;Premium Economy;Standard;$744,00;$0,00;0;0;Flown
BKG008325;2025-01-19;CUST0115;FLT00348;Corporate Desk;Economy;Basic;$702,00;$0,00;0;0;No Show
BKG008326;2024-12-13;CUST0089;FLT00349;Web;Economy;Standard;$679,00;$48,00;2;0;Flown
BKG008327;2024-12-02;CUST0187;FLT00349;Travel Agency;Economy;Flex;$1 023,06;$0,00;0;0;Flown
BKG008328;2024-12-01;CUST0007;FLT00349;Mobile App;Business;Basic;$1 116,72;$36,00;2;1;No Show
BKG008329;2024-12-14;CUST0077;FLT00349;Mobile App;Economy;Basic;$837,90;$18,00;1;0;Flown
BKG008330;2025-01-16;CUST0227;FLT00349;Web;Business;Standard;$1 996,80;$18,00;1;0;Flown
BKG008331;2024-12-23;CUST0194;FLT00349;Web;Premium Economy;Standard;$1 410,00;$0,00;0;1;Changed
BKG008332;2025-01-08;CUST0126;FLT00349;Travel Agency;Economy;Basic;$764,10;$36,00;2;0;Flown
BKG008333;2024-11-27;CUST0145;FLT00349;Corporate Desk;Premium Economy;Standard;$1 191,00;$36,00;2;0;Flown
BKG008334;2024-12-26;CUST0231;FLT00349;Mobile App;Business;Basic;$1 663,20;$18,00;1;0;Flown
BKG008335;2024-12-27;CUST0053;FLT00349;Mobile App;Economy;Standard;$1 005,00;$0,00;0;0;Flown
BKG008336;2024-12-08;CUST0226;FLT00349;Web;Economy;Standard;$616,00;$18,00;1;0;Confirmed
BKG008337;2024-12-13;CUST0277;FLT00349;Web;Premium Economy;Standard;$1 303,50;$0,00;0;1;Flown
BKG008338;2025-01-10;CUST0255;FLT00349;Corporate Desk;Business;Basic;$1 933,20;$36,00;2;1;Flown
BKG008339;2024-11-29;CUST0072;FLT00349;Mobile App;Business;Basic;$1 248,48;$18,00;1;1;Flown
BKG008340;2024-11-27;CUST0140;FLT00349;Travel Agency;Business;Basic;$2 147,04;$0,00;0;1;Flown
BKG008341;2024-11-26;CUST0014;FLT00349;Corporate Desk;Business;Basic;$2 198,88;$18,00;1;1;Flown
BKG008342;2024-12-19;CUST0275;FLT00349;Travel Agency;Economy;Standard;$690,00;$18,00;1;1;Flown
BKG008343;2025-01-06;CUST0267;FLT00349;Corporate Desk;Business;Basic;$2 084,40;$0,00;0;0;Flown
BKG008344;2025-01-19;CUST0131;FLT00349;Corporate Desk;Premium Economy;Standard;$762,00;$18,00;1;1;Flown
BKG008345;2024-12-05;CUST0216;FLT00349;Web;Economy;Basic;$977,40;$18,00;1;1;Flown
BKG008346;2025-01-03;CUST0198;FLT00349;Corporate Desk;Economy;Flex;$599,44;$48,00;2;0;No Show
BKG008347;2025-01-11;CUST0181;FLT00349;Travel Agency;Economy;Standard;$1 032,00;$18,00;1;0;Flown
BKG008348;2024-12-09;CUST0264;FLT00349;Mobile App;Business;Standard;$1 881,60;$36,00;2;0;Flown
BKG008349;2024-12-01;CUST0007;FLT00349;Mobile App;Premium Economy;Basic;$982,80;$18,00;1;0;Flown
BKG008350;2025-01-03;CUST0262;FLT00349;Mobile App;Economy;Flex;$770,54;$36,00;2;1;Confirmed
BKG008351;2025-01-14;CUST0295;FLT00350;Web;Economy;Flex;$324,50;$36,00;2;0;Flown
BKG008352;2024-12-02;CUST0226;FLT00350;Mobile App;Economy;Basic;$146,70;$30,00;1;0;Flown
BKG008353;2024-12-30;CUST0136;FLT00350;Corporate Desk;Economy;Standard;$218,00;$30,00;1;0;Confirmed
BKG008354;2024-11-23;CUST0195;FLT00350;Web;Business;Basic;$600,48;$0,00;0;0;Flown
BKG008355;2024-11-30;CUST0114;FLT00350;Corporate Desk;Economy;Flex;$277,30;$18,00;1;0;Flown
BKG008356;2025-01-08;CUST0134;FLT00350;Web;Economy;Basic;$235,80;$48,00;2;1;Flown
BKG008357;2024-12-14;CUST0284;FLT00350;Web;Premium Economy;Standard;$492,00;$36,00;2;0;No Show
BKG008358;2024-11-25;CUST0015;FLT00350;Web;Business;Standard;$777,60;$18,00;1;0;Confirmed
BKG008359;2024-12-15;CUST0113;FLT00350;Mobile App;Economy;Basic;$200,70;$12,00;0;0;Flown
BKG008360;2025-01-03;CUST0248;FLT00350;Mobile App;Economy;Basic;$197,10;$30,00;1;0;No Show
BKG008361;2024-12-19;CUST0296;FLT00350;Web;Business;Standard;$688,80;$18,00;1;0;Flown
BKG008362;2024-12-23;CUST0279;FLT00350;Travel Agency;Business;Flex;$784,46;$36,00;2;0;Flown
BKG008363;2024-12-25;CUST0257;FLT00350;Web;Economy;Basic;$216,00;$30,00;1;1;Flown
BKG008364;2025-01-03;CUST0102;FLT00350;Corporate Desk;Economy;Flex;$280,84;$30,00;1;0;Flown
BKG008365;2024-12-02;CUST0190;FLT00350;Mobile App;Economy;Standard;$193,00;$30,00;1;0;Changed
BKG008366;2024-12-14;CUST0026;FLT00350;Travel Agency;Economy;Standard;$306,00;$30,00;1;0;Flown
BKG008367;2024-12-11;CUST0118;FLT00350;Mobile App;Economy;Standard;$279,00;$48,00;2;0;Confirmed
BKG008368;2024-12-04;CUST0265;FLT00350;Mobile App;Economy;Standard;$280,00;$0,00;0;0;No Show
BKG008369;2025-01-12;CUST0165;FLT00350;Mobile App;Business;Standard;$369,60;$36,00;2;0;Flown
BKG008370;2024-12-04;CUST0272;FLT00350;Travel Agency;Economy;Standard;$292,00;$30,00;1;0;No Show
BKG008371;2024-12-24;CUST0259;FLT00350;Corporate Desk;Economy;Basic;$133,20;$30,00;1;1;Flown
BKG008372;2024-12-24;CUST0125;FLT00350;Mobile App;Economy;Standard;$194,00;$0,00;0;0;Flown
BKG008373;2024-12-21;CUST0162;FLT00350;Web;Economy;Flex;$280,84;$36,00;2;0;Flown
BKG008374;2024-11-28;CUST0199;FLT00350;Corporate Desk;Business;Basic;$727,92;$18,00;1;0;Flown
BKG008375;2024-12-13;CUST0050;FLT00350;Web;Economy;Standard;$134,00;$30,00;1;0;Flown
BKG008376;2024-12-12;CUST0242;FLT00351;Mobile App;Economy;Standard;$148,00;$30,00;1;1;Flown
BKG008377;2024-12-15;CUST0074;FLT00351;Mobile App;Economy;Standard;$203,00;$30,00;1;1;Flown
BKG008378;2024-12-22;CUST0265;FLT00351;Mobile App;Economy;Basic;$194,40;$18,00;1;0;No Show
BKG008379;2024-12-03;CUST0183;FLT00351;Web;Economy;Basic;$295,20;$30,00;1;1;Changed
BKG008380;2024-11-29;CUST0072;FLT00351;Mobile App;Economy;Standard;$335,00;$0,00;0;1;Flown
BKG008381;2025-01-19;CUST0037;FLT00351;Travel Agency;Business;Basic;$689,04;$36,00;2;1;Flown
BKG008382;2024-12-29;CUST0279;FLT00351;Mobile App;Economy;Standard;$203,00;$48,00;2;0;Flown
BKG008383;2024-12-21;CUST0018;FLT00351;Mobile App;Economy;Standard;$257,00;$36,00;2;0;Flown
BKG008384;2025-01-01;CUST0060;FLT00351;Mobile App;Economy;Standard;$249,00;$48,00;2;0;Flown
BKG008385;2024-11-24;CUST0114;FLT00351;Web;Economy;Basic;$323,10;$30,00;1;1;Flown
BKG008386;2024-12-18;CUST0180;FLT00351;Corporate Desk;Economy;Basic;$137,70;$18,00;1;0;Flown
BKG008387;2024-12-26;CUST0114;FLT00351;Travel Agency;Economy;Basic;$125,10;$30,00;1;1;Flown
BKG008388;2025-01-01;CUST0192;FLT00351;Web;Premium Economy;Flex;$550,47;$0,00;0;0;Flown
BKG008389;2025-01-10;CUST0270;FLT00351;Mobile App;Economy;Standard;$171,00;$30,00;1;1;Flown
BKG008390;2024-12-06;CUST0240;FLT00351;Mobile App;Premium Economy;Standard;$387,00;$18,00;1;1;Flown
BKG008391;2024-12-25;CUST0063;FLT00351;Web;Economy;Basic;$154,80;$30,00;1;1;Confirmed
BKG008392;2024-12-20;CUST0184;FLT00351;Web;Economy;Basic;$136,80;$18,00;1;0;Flown
BKG008393;2024-12-15;CUST0012;FLT00351;Mobile App;Economy;Basic;$153,90;$12,00;0;0;Flown
BKG008394;2025-01-08;CUST0077;FLT00351;Corporate Desk;Business;Basic;$460,08;$18,00;1;0;Confirmed
BKG008395;2025-01-11;CUST0220;FLT00351;Travel Agency;Economy;Standard;$270,00;$12,00;0;1;Flown
BKG008396;2024-12-26;CUST0028;FLT00351;Mobile App;Economy;Flex;$414,18;$48,00;2;1;Flown
BKG008397;2024-12-04;CUST0078;FLT00351;Web;Premium Economy;Basic;$480,60;$18,00;1;1;Flown
BKG008398;2025-01-14;CUST0113;FLT00351;Web;Economy;Basic;$298,80;$36,00;2;0;Flown
BKG008399;2025-01-19;CUST0177;FLT00351;Travel Agency;Economy;Standard;$140,00;$0,00;0;0;Flown
BKG008400;2024-12-17;CUST0227;FLT00351;Web;Premium Economy;Standard;$450,00;$18,00;1;1;Flown
BKG008401;2025-01-06;CUST0111;FLT00352;Web;Premium Economy;Flex;$531,00;$0,00;0;0;Flown
BKG008402;2024-12-04;CUST0088;FLT00352;Mobile App;Economy;Flex;$297,36;$12,00;0;0;Flown
BKG008403;2025-01-19;CUST0270;FLT00352;Travel Agency;Economy;Standard;$290,00;$18,00;1;0;Flown
BKG008404;2024-12-12;CUST0107;FLT00352;Mobile App;Economy;Standard;$122,00;$12,00;0;1;Confirmed
BKG008405;2024-12-15;CUST0251;FLT00352;Web;Economy;Flex;$359,90;$36,00;2;1;Flown
BKG008406;2025-01-04;CUST0004;FLT00352;Travel Agency;Economy;Standard;$153,00;$18,00;1;0;Flown
BKG008407;2025-01-02;CUST0253;FLT00352;Mobile App;Economy;Standard;$292,00;$18,00;1;1;Flown
BKG008408;2024-12-13;CUST0026;FLT00352;Web;Economy;Standard;$144,00;$12,00;0;1;Flown
BKG008409;2025-01-02;CUST0172;FLT00352;Corporate Desk;Premium Economy;Flex;$277,89;$0,00;0;0;Flown
BKG008410;2024-12-31;CUST0264;FLT00352;Corporate Desk;Economy;Basic;$225,90;$18,00;1;0;Flown
BKG008411;2025-01-07;CUST0099;FLT00352;Travel Agency;Economy;Basic;$203,40;$18,00;1;0;Flown
BKG008412;2025-01-08;CUST0261;FLT00352;Web;Economy;Basic;$244,80;$0,00;0;1;Confirmed
BKG008413;2024-12-19;CUST0246;FLT00352;Corporate Desk;Economy;Basic;$163,80;$18,00;1;0;Confirmed
BKG008414;2024-12-23;CUST0139;FLT00352;Travel Agency;Economy;Flex;$274,94;$12,00;0;1;Flown
BKG008415;2024-12-31;CUST0207;FLT00352;Corporate Desk;Economy;Basic;$130,50;$12,00;0;0;Flown
BKG008416;2024-11-28;CUST0153;FLT00352;Mobile App;Economy;Basic;$139,50;$0,00;0;1;Flown
BKG008417;2024-12-04;CUST0136;FLT00352;Mobile App;Economy;Standard;$156,00;$18,00;1;1;Flown
BKG008418;2024-12-11;CUST0229;FLT00352;Corporate Desk;Premium Economy;Basic;$163,35;$18,00;1;1;Flown
BKG008419;2024-12-27;CUST0143;FLT00352;Mobile App;Economy;Standard;$200,00;$18,00;1;1;Flown
BKG008420;2025-01-18;CUST0257;FLT00352;Corporate Desk;Economy;Flex;$287,92;$18,00;1;0;Flown
BKG008421;2024-12-02;CUST0244;FLT00352;Web;Economy;Basic;$261,00;$36,00;2;1;Flown
BKG008422;2024-12-11;CUST0189;FLT00352;Travel Agency;Economy;Standard;$226,00;$18,00;1;1;Confirmed
BKG008423;2024-11-23;CUST0155;FLT00352;Corporate Desk;Economy;Flex;$306,80;$0,00;0;1;Flown
BKG008424;2025-01-14;CUST0017;FLT00352;Travel Agency;Economy;Flex;$311,52;$18,00;1;1;Flown
BKG008425;2024-12-20;CUST0190;FLT00352;Mobile App;Economy;Flex;$291,46;$18,00;1;1;Confirmed
BKG008426;2024-12-26;CUST0079;FLT00353;Mobile App;Economy;Standard;$104,00;$18,00;1;1;Flown
BKG008427;2024-12-14;CUST0247;FLT00353;Web;Economy;Standard;$108,00;$30,00;1;1;Flown
BKG008428;2024-12-02;CUST0113;FLT00353;Corporate Desk;Economy;Basic;$63,90;$30,00;1;1;Flown
BKG008429;2025-01-01;CUST0298;FLT00353;Travel Agency;Premium Economy;Standard;$192,00;$0,00;0;0;Flown
BKG008430;2025-01-22;CUST0233;FLT00353;Travel Agency;Economy;Flex;$130,98;$30,00;1;1;Flown
BKG008431;2025-01-02;CUST0284;FLT00353;Web;Economy;Flex;$145,14;$18,00;1;1;Flown
BKG008432;2025-01-04;CUST0261;FLT00353;Travel Agency;Economy;Basic;$119,70;$30,00;1;0;Flown
BKG008433;2025-01-09;CUST0182;FLT00353;Travel Agency;Economy;Standard;$80,00;$18,00;1;1;Confirmed
BKG008434;2024-12-28;CUST0273;FLT00353;Web;Economy;Standard;$168,00;$48,00;2;0;Flown
BKG008435;2024-11-25;CUST0097;FLT00353;Web;Economy;Standard;$102,00;$36,00;2;0;Flown
BKG008436;2024-12-17;CUST0218;FLT00353;Web;Economy;Standard;$158,00;$30,00;1;0;Flown
BKG008437;2024-11-30;CUST0111;FLT00353;Web;Economy;Basic;$136,80;$36,00;2;1;Flown
BKG008438;2024-12-31;CUST0103;FLT00353;Travel Agency;Economy;Standard;$114,00;$36,00;2;0;Flown
BKG008439;2024-12-17;CUST0216;FLT00353;Mobile App;Economy;Flex;$105,02;$18,00;1;1;Flown
BKG008440;2025-01-02;CUST0279;FLT00353;Mobile App;Business;Standard;$364,80;$18,00;1;0;No Show
BKG008441;2025-01-06;CUST0147;FLT00353;Web;Economy;Flex;$166,38;$48,00;2;1;Flown
BKG008442;2025-01-07;CUST0230;FLT00353;Travel Agency;Economy;Standard;$139,00;$30,00;1;1;Flown
BKG008443;2025-01-13;CUST0099;FLT00353;Mobile App;Economy;Basic;$90,90;$48,00;2;0;Changed
BKG008444;2024-12-08;CUST0032;FLT00353;Travel Agency;Economy;Basic;$70,20;$18,00;1;0;Flown
BKG008445;2024-11-29;CUST0140;FLT00353;Corporate Desk;Economy;Standard;$97,00;$0,00;0;1;Changed
BKG008446;2025-01-16;CUST0119;FLT00353;Travel Agency;Economy;Standard;$74,00;$48,00;2;1;Flown
BKG008447;2024-12-18;CUST0045;FLT00353;Mobile App;Economy;Basic;$153,00;$18,00;1;0;Flown
BKG008448;2024-12-25;CUST0243;FLT00353;Mobile App;Premium Economy;Basic;$113,40;$18,00;1;1;Flown
BKG008449;2025-01-21;CUST0222;FLT00353;Mobile App;Economy;Flex;$95,58;$18,00;1;0;Confirmed
BKG008450;2024-12-11;CUST0236;FLT00353;Mobile App;Economy;Standard;$154,00;$36,00;2;0;Confirmed
BKG008451;2025-01-16;CUST0286;FLT00354;Corporate Desk;Economy;Flex;$129,80;$18,00;1;1;Changed
BKG008452;2025-01-01;CUST0208;FLT00354;Web;Premium Economy;Standard;$243,00;$0,00;0;1;Flown
BKG008453;2024-12-14;CUST0190;FLT00354;Web;Economy;Basic;$92,70;$36,00;2;1;Flown
